id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
2221271,321900,1270,0.021,2,1,0.012,0.031,0.021,"",2001
2221296,321900,1004,0.34,8,1,0.23,0.41,0.34,"",2001
2221322,321900,1090,21.0,8,1,16.1,26.5,21.0,"",2001
2221362,321900,2009,0.0,"",4,"","","","",""
2221341,321900,1224,0.542,4,1,0.405,0.73,0.517,"",2001
2221264,321900,1292,0.011,"",4,"","","","",""
2221330,321900,1162,53.3,12,1,3.3,105.0,42.4,"",2001
2221365,321900,2016,0.017,"",4,"","","","",""
2221279,321900,1008,32.0,"",49,"","","","",""
2221340,321900,1222,0.104,4,1,0.087,0.12,0.104,"",2001
2221353,321900,1084,2.4,4,1,2.0,2.7,2.5,"",2001
2221361,321900,1315,0.01,"",4,"","","","",""
2221356,321900,1117,0.0,6,1,0.0,0.0,0.0,"",2001
2221345,321900,1185,102.0,8,1,76.6,136.0,98.7,"",2001
2221331,321900,1165,0.077,8,1,0.055,0.103,0.074,"",2001
2221268,321900,1267,0.002,2,1,0.001,0.003,0.002,"",2001
2221324,321900,1093,36.0,7,1,25.0,51.0,37.0,"",2001
2221346,321900,1263,0.0,2,1,0.0,0.0,0.0,"",2001
2221289,321900,1219,0.125,4,1,0.112,0.14,0.124,"",2001
2221369,321900,2026,0.0,"",4,"","","","",""
2221312,321900,1175,0.191,8,1,0.104,0.3,0.195,"",2001
2221347,321900,1177,65.0,8,1,15.0,182.0,45.0,"",2001
2221278,321900,1005,6.29,"",49,"","","","",""
2221283,321900,1325,0.0,2,1,0.0,0.0,0.0,"",2001
2221281,321900,1313,0.0,2,1,0.0,0.0,0.0,"",2001
2223016,322228,1280,0.0,12,1,0.0,0.001,0.0,"",2018
2223028,322228,1108,0.0,6,1,0.0,0.0,0.0,"",2018
2222972,322228,1062,179.0,"",49,"","","","",""
2223081,322228,1194,3.0,6,1,2.4,3.7,2.9,"",2018
2223099,322228,2026,0.0,"",4,"","","","",""
2222993,322228,1218,0.167,12,1,0.14,0.21,0.16,"",2018
2223054,322228,1414,0.0,12,1,0.0,0.0,0.0,"",2018
2222955,322228,1165,0.057,12,1,0.046,0.071,0.056,"",2018
2222964,322228,1103,2.1,12,1,0.0,4.2,3.1,"",2018
2223037,322228,1087,126.0,12,1,111.0,143.0,127.0,"",2018
2222952,322228,1101,0.0,12,1,0.0,0.003,0.0,"",2018
2222983,322228,1213,0.342,12,1,0.29,0.44,0.33,"",2018
2223060,322228,1305,0.0,12,1,0.0,0.0,0.0,"",2018
2222999,322228,1011,0.0,12,1,0.0,0.0,0.0,"",2018
2223009,322228,1129,0.0,6,1,0.0,0.0,0.0,"",2018
2223070,322228,1257,0.036,12,1,0.01,0.05,0.04,"",2018
2222998,322228,1010,0.0,12,1,0.0,0.0,0.0,"",2018
2222973,322228,1106,58.0,"",49,"","","","",""
2222963,322228,1175,0.06,12,1,0.054,0.069,0.061,"",2018
2223073,322228,2032,0.0,6,1,0.0,0.0,0.0,"",2018
2223069,322228,2005,0.0,12,1,0.0,0.0,0.0,"",2018
2222986,322228,1221,0.099,12,1,0.09,0.12,0.1,"",2018
2223049,322228,2019,0.0,12,1,0.0,0.0,0.0,"",2018
2223098,322228,2025,0.0,"",4,"","","","",""
2223023,322228,1272,0.0,12,1,0.0,0.0,0.0,"",2018
2222971,322228,1198,0.9,6,1,0.6,1.6,0.8,"",2018
2223006,322228,1125,0.0,6,1,0.0,0.0,0.0,"",2018
2223063,322228,1411,0.0,12,1,0.0,0.0,0.0,"",2018
2223025,322228,1012,0.0,12,1,0.0,0.0,0.0,"",2018
2222991,322228,1215,0.092,12,1,0.08,0.12,0.09,"",2018
2223001,322228,1299,0.01,12,1,0.009,0.013,0.01,"",2018
2222960,322228,1264,0.093,12,1,0.078,0.115,0.089,"",2018
2222965,322228,1167,0.113,12,1,0.08,0.14,0.105,"",2018
2223048,322228,1321,0.0,12,1,0.0,0.0,0.0,"",2018
2222996,322228,1225,0.069,12,1,0.06,0.09,0.07,"",2018
2222989,322228,1210,0.045,12,1,0.04,0.06,0.04,"",2018
2223094,322228,2020,0.001,"",4,"","","","",""
2223074,322228,1159,0.0,6,1,0.0,1.0,0.0,"",2018
2223083,322228,1196,1.7,6,1,1.3,2.4,1.8,"",2018
2223080,322228,1119,0.0,6,1,0.0,0.0,0.0,"",2018
2223096,322228,2023,0.0,"",4,"","","","",""
2222959,322228,1263,0.026,12,1,0.0,0.037,0.027,"",2018
2223030,322228,1122,0.0,6,1,0.0,0.0,0.0,"",2018
2223036,322228,1089,0.0,12,1,0.0,0.0,0.0,"",2018
2223053,322228,1405,0.0,12,1,0.0,0.0,0.0,"",2018
2223052,322228,1313,0.0,12,1,0.0,0.0,0.0,"",2018
2223087,322228,1329,0.031,"",4,"","","","",""
2223065,322228,1301,0.0,12,1,0.0,0.001,0.0,"",2018
2223058,322228,2015,0.0,12,1,0.0,0.0,0.0,"",2018
2222956,322228,1166,0.14,12,1,0.114,0.176,0.141,"",2018
2223064,322228,2007,0.0,12,1,0.0,0.0,0.0,"",2018
2223041,322228,1335,0.0,12,1,0.0,0.0,0.0,"",2018
2223089,322228,1331,0.0,"",4,"","","","",""
2223072,322228,1228,0.0,12,1,0.0,0.0,0.0,"",2018
2223085,322228,1199,0.8,6,1,0.0,1.1,1.0,"",2018
2223082,322228,1197,10.9,6,1,9.8,12.7,10.7,"",2018
2222985,322228,1219,0.21,12,1,0.17,0.28,0.205,"",2018
2223066,322228,1312,0.0,12,1,0.0,0.0,0.0,"",2018
2222953,322228,1003,3.38,"",49,3.06,4.02,3.38,"",""
2223018,322228,1315,0.187,12,1,0.148,0.217,0.18,"",2018
2222984,322228,1214,0.308,12,1,0.27,0.38,0.3,"",2018
2223020,322228,1323,0.002,12,1,0.0,0.002,0.002,"",2018
2222995,322228,1224,0.809,12,1,0.67,1.07,0.78,"",2018
2222954,322228,1007,0.8,24,1,0.52,1.55,0.72,"",2018
2223067,322228,2003,0.0,12,1,0.0,0.0,0.0,"",2018
2223084,322228,1195,0.9,6,1,0.8,0.9,0.9,"",2018
2223076,322228,1160,0.0,6,1,0.0,0.0,0.0,"",2018
2223086,322228,1063,4.96,"",4,"","","","",""
2223022,322228,1404,0.004,12,1,0.002,0.005,0.004,"",2018
2223046,322228,1311,0.004,12,1,0.003,0.006,0.003,"",2018
2222948,322228,1090,12.0,12,1,10.5,14.0,12.0,"",2018
2223000,322228,1014,0.0,12,1,0.0,0.0,0.0,"",2018
2222975,322228,1114,1.1,"",4,"","","","",""
2223045,322228,1303,0.002,12,1,0.002,0.004,0.002,"",2018
2223100,322228,1085,0.85,"",4,"","","","",""
2223071,322228,1232,0.036,12,1,0.03,0.05,0.035,"",2018
2223078,322228,2028,1.0,6,1,1.0,2.0,1.0,"",2018
2223093,322228,2018,0.004,"",4,"","","","",""
2223051,322228,2013,0.0,12,1,0.0,0.0,0.0,"",2018
2223043,322228,2009,0.007,12,1,0.005,0.009,0.007,"",2018
2223056,322228,2006,0.0,12,1,0.0,0.0,0.0,"",2018
2223007,322228,1126,0.0,6,1,0.0,0.0,0.0,"",2018
2223034,322228,1177,2.0,12,1,0.0,7.0,0.0,"",2018
2223012,322228,1220,0.128,12,1,0.11,0.16,0.12,"",2018
2222947,322228,1095,0.43,12,1,0.37,0.48,0.43,"",2018
2223024,322228,1075,0.0,12,1,0.0,0.0,0.0,"",2018
2222978,322228,1293,0.032,12,1,0.03,0.04,0.03,"",2018
2223042,322228,2008,0.0,12,1,0.0,0.0,0.0,"",2018
2223047,322228,1306,0.004,12,1,0.0,0.006,0.004,"",2018
2222967,322228,1260,0.015,12,1,0.0,0.021,0.015,"",2018
2222968,322228,1265,0.265,12,1,0.227,0.337,0.252,"",2018
2223008,322228,1128,0.0,6,1,0.0,0.0,0.0,"",2018
2223091,322228,2010,0.002,"",4,"","","","",""
2223095,322228,2022,0.001,"",4,"","","","",""
2223090,322228,1317,0.0,"",4,"","","","",""
2223005,322228,1262,0.023,12,1,0.0,0.03,0.024,"",2018
2222988,322228,1227,0.194,12,1,0.16,0.24,0.19,"",2018
2223088,322228,1330,0.004,"",4,"","","","",""
2222982,322228,1212,0.174,12,1,0.14,0.24,0.17,"",2018
2223050,322228,2012,0.001,12,1,0.0,0.002,0.001,"",2018
2223092,322228,2016,0.029,"",4,"","","","",""
2223031,322228,1127,0.0,6,1,0.0,0.0,0.0,"",2018
2222974,322228,1112,1.1,24,1,0.0,2.2,1.0,"",2018
2222949,322228,1091,103.0,12,1,93.0,115.0,103.0,"",2018
2223075,322228,1161,0.0,6,1,0.0,0.0,0.0,"",2018
2223040,322228,1111,0.0,24,1,0.0,0.0,0.0,"",2018
2222977,322228,1292,0.21,12,1,0.17,0.25,0.2,"",2018
2223002,322228,1304,0.027,12,1,0.0,0.04,0.03,"",2018
2223032,322228,1130,0.0,6,1,0.0,0.0,0.0,"",2018
2223044,322228,1281,0.001,12,1,0.001,0.002,0.001,"",2018
2222961,322228,1051,89.7,24,1,86.9,91.8,89.9,"",2018
2223062,322228,2021,0.0,12,1,0.0,0.0,0.0,"",2018
2223102,322228,1105,58.0,12,1,22.0,81.0,62.0,"",2018
2223061,322228,1334,0.0,12,1,0.0,0.0,0.0,"",2018
2223101,322228,1100,36.2,24,1,12.9,85.2,33.6,"",2018
2223077,322228,1121,0.0,6,1,0.0,1.0,0.0,"",2018
2223029,322228,1120,0.0,6,1,0.0,2.0,0.0,"",2018
2223057,322228,1273,0.0,12,1,0.0,0.001,0.0,"",2018
2222966,322228,1259,0.022,12,1,0.018,0.027,0.021,"",2018
2222946,322228,1092,159.0,12,1,150.0,191.0,156.0,"",2018
2223038,322228,1002,0.53,24,1,0.48,0.63,0.53,"",2018
2222962,322228,1004,0.95,24,1,0.72,1.19,0.94,"",2018
2223033,322228,1131,0.0,6,1,0.0,0.0,0.0,"",2018
2222950,322228,1093,39.0,12,1,36.0,48.0,38.0,"",2018
2223003,322228,1314,0.012,12,1,0.007,0.019,0.012,"",2018
2223011,322228,1109,0.02,6,1,0.01,0.05,0.02,"",2018
2223055,322228,1406,0.001,12,1,0.0,0.002,0.001,"",2018
2222987,322228,1223,0.286,12,1,0.23,0.37,0.28,"",2018
2222981,322228,1008,43.0,"",49,"","","","",""
2223013,322228,1271,0.001,12,1,0.0,0.002,0.001,"",2018
2223021,322228,1333,0.0,12,1,0.0,0.0,0.0,"",2018
2223059,322228,2014,0.0,12,1,0.0,0.0,0.0,"",2018
2223068,322228,2004,0.0,12,1,0.0,0.0,0.0,"",2018
2223004,322228,1267,0.001,12,1,0.001,0.002,0.001,"",2018
2222958,322228,1261,0.011,12,1,0.009,0.014,0.01,"",2018
2222976,322228,1258,0.568,12,1,0.5,0.7,0.555,"",2018
2223019,322228,1316,0.026,12,1,0.021,0.033,0.024,"",2018
2222969,322228,1266,0.096,12,1,0.078,0.114,0.094,"",2018
2223015,322228,1278,0.0,12,1,0.0,0.0,0.0,"",2018
2223097,322228,2024,0.0,"",4,"","","","",""
2223079,322228,2029,0.0,6,1,0.0,0.0,0.0,"",2018
2222994,322228,1222,0.111,12,1,0.09,0.14,0.11,"",2018
2223039,322228,1113,0.0,24,1,0.0,0.0,0.0,"",2018
2223014,322228,1276,0.0,12,1,0.0,0.0,0.0,"",2018
2222980,322228,1005,5.19,"",49,"","","","",""
2223010,322228,1170,0.368,6,1,0.33,0.393,0.374,"",2018
2223017,322228,1300,0.006,12,1,0.004,0.008,0.005,"",2018
2222957,322228,1253,5.0,24,1,4.0,6.0,5.0,"",2018
2222992,322228,1217,0.168,12,1,0.14,0.21,0.16,"",2018
2222951,322228,1098,0.001,12,1,0.0,0.006,0.0,"",2018
2222997,322228,1226,0.349,12,1,0.29,0.44,0.345,"",2018
2222990,322228,1211,0.158,12,1,0.13,0.2,0.16,"",2018
2223035,322228,1178,0.61,12,1,0.51,0.84,0.58,"",2018
2222970,322228,1180,17.4,6,1,16.0,19.4,17.0,"",2018
2222979,322228,1110,43.0,"",4,"","","","",""
2223027,322228,1107,1.0,6,1,1.0,3.0,1.0,"",2018
2223026,322228,1013,4.96,12,1,4.59,5.84,4.94,"",2018
2224714,322559,1217,0.168,12,1,0.15,0.2,0.165,"",2018
2224837,322559,1105,64.0,12,1,36.0,89.0,64.0,"",2018
2224758,322559,1010,0.0,12,1,0.0,0.0,0.0,"",2018
2224813,322559,2028,1.0,6,1,0.0,4.0,0.0,"",2018
2224766,322559,1111,0.0,24,1,0.0,0.0,0.0,"",2018
2224691,322559,1004,0.08,24,1,0.03,0.16,0.08,"",2018
2224781,322559,1306,0.0,12,1,0.0,0.0,0.0,"",2018
2224695,322559,1003,3.43,"",49,3.0,4.15,3.41,"",""
2224823,322559,1330,0.0,"",4,"","","","",""
2224802,322559,1312,0.0,12,1,0.0,0.0,0.0,"",2018
2224808,322559,2032,0.0,6,1,0.0,0.0,0.0,"",2018
2224716,322559,1222,0.118,12,1,0.1,0.14,0.12,"",2018
2224811,322559,1160,0.0,6,1,0.0,0.0,0.0,"",2018
2224692,322559,1051,90.8,24,1,89.3,92.8,90.8,"",2018
2224798,322559,2021,0.0,12,1,0.0,0.0,0.0,"",2018
2224801,322559,1301,0.0,12,1,0.0,0.0,0.0,"",2018
2224827,322559,2016,0.005,"",4,"","","","",""
2224784,322559,2019,0.0,12,1,0.0,0.0,0.0,"",2018
2224689,322559,1103,2.0,12,1,0.0,4.3,3.2,"",2018
2224803,322559,2003,0.0,12,1,0.0,0.0,0.0,"",2018
2224755,322559,1129,0.0,6,1,0.0,0.0,0.0,"",2018
2224739,322559,1253,3.0,24,1,2.0,3.0,3.0,"",2018
2224732,322559,1259,0.003,12,1,0.002,0.005,0.003,"",2018
2224728,322559,1220,0.131,12,1,0.12,0.15,0.13,"",2018
2224683,322559,1093,41.0,12,1,38.0,47.0,40.0,"",2018
2224780,322559,1316,0.005,12,1,0.002,0.008,0.004,"",2018
2224724,322559,1212,0.182,12,1,0.16,0.22,0.18,"",2018
2224821,322559,1063,5.05,"",4,"","","","",""
2224738,322559,1293,0.006,12,1,0.0,0.01,0.01,"",2018
2224698,322559,1180,18.2,6,1,16.0,20.3,18.3,"",2018
2224836,322559,1100,35.7,24,1,15.4,65.1,34.4,"",2018
2224752,322559,1125,0.0,6,1,0.0,0.0,0.0,"",2018
2224697,322559,1198,0.9,6,1,0.6,1.6,0.8,"",2018
2224782,322559,1321,0.0,12,1,0.0,0.0,0.0,"",2018
2224795,322559,2014,0.0,12,1,0.0,0.0,0.0,"",2018
2224685,322559,1101,0.001,12,1,0.0,0.003,0.0,"",2018
2224773,322559,1314,0.001,12,1,0.0,0.002,0.001,"",2018
2224789,322559,1405,0.0,12,1,0.0,0.002,0.0,"",2018
2224788,322559,1313,0.0,12,1,0.0,0.0,0.0,"",2018
2224682,322559,1091,107.0,12,1,97.0,122.0,106.0,"",2018
2224727,322559,1219,0.222,12,1,0.19,0.26,0.215,"",2018
2224722,322559,1263,0.002,12,1,0.001,0.004,0.002,"",2018
2224750,322559,1107,2.0,6,1,0.0,5.0,0.0,"",2018
2224749,322559,1013,5.05,12,1,4.72,5.58,5.01,"",2018
2224791,322559,1406,0.0,12,1,0.0,0.0,0.0,"",2018
2224776,322559,1323,0.0,12,1,0.0,0.0,0.0,"",2018
2224753,322559,1126,0.0,6,1,0.0,0.0,0.0,"",2018
2224793,322559,1273,0.0,12,1,0.0,0.001,0.0,"",2018
2224707,322559,1062,143.0,"",49,"","","","",""
2224746,322559,1177,2.0,12,1,0.0,6.0,0.0,"",2018
2224703,322559,1276,0.0,12,1,0.0,0.0,0.0,"",2018
2224820,322559,1199,0.9,6,1,0.8,1.0,0.9,"",2018
2224824,322559,1331,0.0,"",4,"","","","",""
2224787,322559,2013,0.0,12,1,0.0,0.0,0.0,"",2018
2224740,322559,1228,0.0,12,1,0.0,0.0,0.0,"",2018
2224759,322559,1011,0.0,12,1,0.0,0.0,0.0,"",2018
2224826,322559,2010,0.0,"",4,"","","","",""
2224819,322559,1195,0.8,6,1,0.6,0.8,0.8,"",2018
2224748,322559,1012,0.0,12,1,0.0,0.0,0.0,"",2018
2224818,322559,1196,2.0,6,1,1.6,2.4,2.0,"",2018
2224725,322559,1213,0.347,12,1,0.31,0.42,0.34,"",2018
2224834,322559,2026,0.0,"",4,"","","","",""
2224706,322559,1114,1.1,"",4,"","","","",""
2224717,322559,1224,0.832,12,1,0.71,1.01,0.81,"",2018
2224812,322559,1121,1.0,6,1,0.0,2.0,0.0,"",2018
2224800,322559,2007,0.0,12,1,0.0,0.0,0.0,"",2018
2224712,322559,1211,0.166,12,1,0.14,0.19,0.165,"",2018
2224709,322559,1278,0.0,12,1,0.0,0.0,0.0,"",2018
2224761,322559,1087,132.0,12,1,118.0,153.0,129.0,"",2018
2224737,322559,1292,0.017,12,1,0.0,0.04,0.015,"",2018
2224723,322559,1264,0.008,12,1,0.005,0.015,0.007,"",2018
2224831,322559,2023,0.0,"",4,"","","","",""
2224809,322559,1159,1.0,6,1,0.0,2.0,0.0,"",2018
2224681,322559,1090,12.5,12,1,11.3,14.5,12.2,"",2018
2224756,322559,1170,0.388,6,1,0.33,0.455,0.376,"",2018
2224715,322559,1218,0.168,12,1,0.15,0.2,0.165,"",2018
2224796,322559,1305,0.0,12,1,0.0,0.0,0.0,"",2018
2224794,322559,2015,0.0,12,1,0.0,0.0,0.0,"",2018
2224708,322559,1106,64.0,"",49,"","","","",""
2224690,322559,1167,0.118,12,1,0.1,0.18,0.11,"",2018
2224736,322559,1266,0.009,12,1,0.005,0.015,0.008,"",2018
2224701,322559,1005,4.89,"",49,"","","","",""
2224743,322559,1127,0.0,6,1,0.0,0.0,0.0,"",2018
2224760,322559,1014,0.0,12,1,0.0,0.0,0.0,"",2018
2224768,322559,2008,0.0,12,1,0.0,0.0,0.0,"",2018
2224785,322559,1267,0.0,12,1,0.0,0.0,0.0,"",2018
2224700,322559,1110,44.0,"",4,"","","","",""
2224799,322559,1411,0.0,12,1,0.0,0.0,0.0,"",2018
2224726,322559,1214,0.302,12,1,0.25,0.37,0.3,"",2018
2224832,322559,2024,0.0,"",4,"","","","",""
2224711,322559,1210,0.048,12,1,0.04,0.06,0.05,"",2018
2224721,322559,1261,0.001,12,1,0.0,0.002,0.001,"",2018
2224694,322559,1166,0.131,12,1,0.0,0.199,0.132,"",2018
2224835,322559,1085,0.07,"",4,"","","","",""
2224833,322559,2025,0.0,"",4,"","","","",""
2224774,322559,1303,0.0,12,1,0.0,0.0,0.0,"",2018
2224751,322559,1108,0.0,6,1,0.0,1.0,0.0,"",2018
2224815,322559,1119,0.0,6,1,0.0,1.0,0.0,"",2018
2224733,322559,1260,0.001,12,1,0.0,0.002,0.001,"",2018
2224804,322559,2004,0.0,12,1,0.0,0.0,0.0,"",2018
2224734,322559,1262,0.002,12,1,0.0,0.008,0.002,"",2018
2224742,322559,1122,0.0,6,1,0.0,0.0,0.0,"",2018
2224816,322559,1194,3.1,6,1,2.0,3.5,3.2,"",2018
2224814,322559,2029,0.0,6,1,0.0,0.0,0.0,"",2018
2224805,322559,2005,0.0,12,1,0.0,0.0,0.0,"",2018
2224806,322559,1257,0.0,12,1,0.0,0.0,0.0,"",2018
2224735,322559,1265,0.021,12,1,0.013,0.04,0.02,"",2018
2224830,322559,2022,0.0,"",4,"","","","",""
2224718,322559,1225,0.071,12,1,0.06,0.08,0.07,"",2018
2224719,322559,1226,0.348,12,1,0.3,0.41,0.35,"",2018
2224762,322559,1178,0.58,12,1,0.44,0.72,0.59,"",2018
2224765,322559,1113,0.0,24,1,0.0,0.0,0.0,"",2018
2224822,322559,1329,0.001,"",4,"","","","",""
2224783,322559,1404,0.0,12,1,0.0,0.001,0.0,"",2018
2224777,322559,1315,0.017,12,1,0.005,0.036,0.017,"",2018
2224747,322559,1075,0.0,12,1,0.0,0.0,0.0,"",2018
2224729,322559,1221,0.101,12,1,0.09,0.11,0.1,"",2018
2224702,322559,1008,34.0,"",49,"","","","",""
2224686,322559,1092,167.0,12,1,151.0,186.0,160.0,"",2018
2224778,322559,1304,0.001,12,1,0.0,0.003,0.0,"",2018
2224693,322559,1165,0.056,12,1,0.048,0.062,0.054,"",2018
2224772,322559,1333,0.0,12,1,0.0,0.0,0.0,"",2018
2224829,322559,2020,0.0,"",4,"","","","",""
2224720,322559,1258,0.049,12,1,0.03,0.09,0.045,"",2018
2224786,322559,2012,0.0,12,1,0.0,0.0,0.0,"",2018
2224688,322559,1175,0.058,12,1,0.051,0.072,0.057,"",2018
2224710,322559,1280,0.0,12,1,0.0,0.0,0.0,"",2018
2224797,322559,1334,0.0,12,1,0.0,0.0,0.0,"",2018
2224730,322559,1223,0.299,12,1,0.25,0.35,0.3,"",2018
2224790,322559,1414,0.0,12,1,0.0,0.0,0.0,"",2018
2224684,322559,1098,0.002,12,1,0.0,0.006,0.0,"",2018
2224767,322559,1335,0.0,12,1,0.0,0.0,0.0,"",2018
2224757,322559,1109,0.0,6,1,0.0,0.02,0.0,"",2018
2224828,322559,2018,0.0,"",4,"","","","",""
2224792,322559,2006,0.0,12,1,0.0,0.0,0.0,"",2018
2224696,322559,1007,0.77,24,1,0.5,1.3,0.74,"",2018
2224825,322559,1317,0.0,"",4,"","","","",""
2224775,322559,1300,0.001,12,1,0.0,0.003,0.0,"",2018
2224817,322559,1197,11.5,6,1,10.6,13.1,11.3,"",2018
2224769,322559,2009,0.0,12,1,0.0,0.001,0.0,"",2018
2224770,322559,1281,0.0,12,1,0.0,0.0,0.0,"",2018
2224741,322559,1120,0.0,6,1,0.0,0.0,0.0,"",2018
2224763,322559,1089,0.0,12,1,0.0,0.0,0.0,"",2018
2224764,322559,1002,0.54,24,1,0.47,0.65,0.54,"",2018
2224705,322559,1112,1.1,24,1,0.8,1.6,1.0,"",2018
2224745,322559,1131,0.0,6,1,0.0,0.0,0.0,"",2018
2224704,322559,1272,0.0,12,1,0.0,0.0,0.0,"",2018
2224779,322559,1311,0.0,12,1,0.0,0.001,0.0,"",2018
2224687,322559,1095,0.45,12,1,0.39,0.52,0.43,"",2018
2224731,322559,1227,0.202,12,1,0.17,0.24,0.205,"",2018
2224807,322559,1232,0.038,12,1,0.03,0.05,0.04,"",2018
2224754,322559,1128,0.0,6,1,0.0,0.0,0.0,"",2018
2224810,322559,1161,0.0,6,1,0.0,0.0,0.0,"",2018
2224744,322559,1130,0.0,6,1,0.0,0.0,0.0,"",2018
2224699,322559,1271,0.0,12,1,0.0,0.0,0.0,"",2018
2224713,322559,1215,0.093,12,1,0.08,0.11,0.09,"",2018
2224771,322559,1299,0.001,12,1,0.001,0.002,0.001,"",2018
2226546,322892,1197,10.3,6,1,8.9,11.4,10.4,"",2018
2226435,322892,1211,0.154,12,1,0.13,0.17,0.15,"",2018
2226434,322892,1210,0.043,12,1,0.04,0.05,0.04,"",2018
2226497,322892,1002,0.51,24,1,0.46,0.55,0.51,"",2018
2226529,322892,2007,0.0,12,1,0.0,0.0,0.0,"",2018
2226426,322892,1212,0.173,12,1,0.14,0.19,0.17,"",2018
2226519,322892,1405,0.0,12,1,0.0,0.0,0.0,"",2018
2226429,322892,1219,0.207,12,1,0.17,0.23,0.21,"",2018
2226468,322892,1003,3.28,"",49,2.93,3.51,3.25,"",""
2226446,322892,1008,60.0,"",49,"","","","",""
2226489,322892,1092,150.0,11,1,146.0,154.0,150.0,"",2018
2226470,322892,1012,0.0,12,1,0.0,0.0,0.0,"",2018
2226420,322892,1265,0.857,12,1,0.701,0.922,0.866,"",2018
2226412,322892,1112,1.0,24,1,0.0,1.4,1.1,"",2018
2226444,322892,1293,0.108,12,1,0.09,0.16,0.105,"",2018
2226456,322892,1278,0.001,12,1,0.0,0.001,0.001,"",2018
2226536,322892,1228,0.0,12,1,0.0,0.0,0.0,"",2018
2226458,322892,1300,0.018,12,1,0.016,0.021,0.018,"",2018
2226422,322892,1103,1.9,11,1,0.0,4.3,3.0,"",2018
2226549,322892,1199,1.4,6,1,1.2,1.5,1.5,"",2018
2226416,322892,1253,12.0,24,1,10.0,12.0,12.0,"",2018
2226530,322892,1312,0.0,12,1,0.0,0.0,0.0,"",2018
2226513,322892,1321,0.001,12,1,0.0,0.002,0.001,"",2018
2226511,322892,1316,0.084,12,1,0.072,0.128,0.08,"",2018
2226449,322892,1177,0.0,12,1,0.0,0.0,0.0,"",2018
2226535,322892,1232,0.038,12,1,0.03,0.04,0.04,"",2018
2226430,322892,1220,0.127,12,1,0.11,0.14,0.13,"",2018
2226541,322892,1121,5.0,6,1,0.0,22.0,1.0,"",2018
2226503,322892,1281,0.005,12,1,0.004,0.006,0.005,"",2018
2226480,322892,1108,0.0,6,1,0.0,0.0,0.0,"",2018
2226540,322892,1160,0.0,6,1,0.0,0.0,0.0,"",2018
2226457,322892,1280,0.002,12,1,0.001,0.003,0.002,"",2018
2226517,322892,2013,0.0,12,1,0.0,0.0,0.0,"",2018
2226460,322892,1272,0.0,12,1,0.0,0.0,0.0,"",2018
2226438,322892,1218,0.162,12,1,0.14,0.18,0.16,"",2018
2226437,322892,1217,0.161,12,1,0.14,0.18,0.16,"",2018
2226537,322892,2032,0.0,6,1,0.0,0.0,0.0,"",2018
2226479,322892,1107,7.0,6,1,5.0,10.0,6.0,"",2018
2226481,322892,1125,0.0,6,1,0.0,0.0,0.0,"",2018
2226475,322892,1165,0.056,12,1,0.035,0.074,0.055,"",2018
2226464,322892,1091,101.0,11,1,95.0,112.0,100.0,"",2018
2226463,322892,1090,11.9,11,1,10.8,12.7,12.0,"",2018
2226560,322892,2023,0.001,"",4,"","","","",""
2226550,322892,1063,4.81,"",4,"","","","",""
2226473,322892,1130,0.0,6,1,0.0,0.0,0.0,"",2018
2226553,322892,1331,0.0,"",4,"","","","",""
2226490,322892,1095,0.41,11,1,0.36,0.43,0.42,"",2018
2226415,322892,1264,0.303,12,1,0.243,0.328,0.308,"",2018
2226559,322892,2022,0.004,"",4,"","","","",""
2226523,322892,2015,0.0,12,1,0.0,0.0,0.0,"",2018
2226447,322892,1258,1.86,12,1,1.52,1.95,1.9,"",2018
2226414,322892,1263,0.097,12,1,0.078,0.113,0.096,"",2018
2226488,322892,1087,123.0,11,1,116.0,130.0,122.0,"",2018
2226518,322892,1313,0.001,12,1,0.0,0.001,0.001,"",2018
2226512,322892,1306,0.018,12,1,0.013,0.024,0.018,"",2018
2226554,322892,1317,0.0,"",4,"","","","",""
2226525,322892,1305,0.0,12,1,0.0,0.0,0.0,"",2018
2226565,322892,1100,37.9,24,1,17.6,83.8,36.6,"",2018
2226544,322892,1119,1.0,6,1,0.0,4.0,0.0,"",2018
2226552,322892,1330,0.018,"",4,"","","","",""
2226411,322892,1106,32.0,"",49,"","","","",""
2226539,322892,1161,0.0,6,1,0.0,0.0,0.0,"",2018
2226485,322892,1167,0.105,12,1,0.09,0.15,0.1,"",2018
2226450,322892,1271,0.004,12,1,0.003,0.006,0.004,"",2018
2226487,322892,1175,0.061,12,1,0.053,0.076,0.06,"",2018
2226499,322892,1111,0.0,24,1,0.0,0.0,0.0,"",2018
2226562,322892,2025,0.0,"",4,"","","","",""
2226469,322892,1007,0.8,24,1,0.6,1.25,0.74,"",2018
2226425,322892,1180,17.8,6,1,16.5,19.0,17.8,"",2018
2226461,322892,1273,0.002,12,1,0.001,0.003,0.002,"",2018
2226522,322892,2006,0.0,12,1,0.0,0.001,0.0,"",2018
2226471,322892,1013,4.81,12,1,4.42,5.37,4.82,"",2018
2226510,322892,1311,0.013,12,1,0.011,0.016,0.013,"",2018
2226500,322892,1335,0.0,12,1,0.0,0.0,0.0,"",2018
2226520,322892,1414,0.0,12,1,0.0,0.0,0.0,"",2018
2226432,322892,1223,0.279,12,1,0.23,0.32,0.275,"",2018
